wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster,vtec_year
JKL,2021-07-01 10:00,2021-07-01 23:53,2021-06-30 20:10,202107021000,FF,C,A,4,CAN,KYZ068,823.4598388671875,2021-07-01 23:53,00000,0,ER,OO,False,,,,,,,202106302010-KJKL-WGUS63-FFAJKL,HAL,2021
JKL,2021-07-01 10:00,2021-07-01 23:53,2021-06-30 20:10,202107021000,FF,C,A,4,CAN,KYZ060,533.2978515625,2021-07-01 23:53,00000,0,ER,OO,False,,,,,,,202106302010-KJKL-WGUS63-FFAJKL,HAL,2021
JKL,2021-07-01 10:00,2021-07-02 07:11,2021-06-30 20:10,202107021000,FF,C,A,4,CAN,KYZ118,877.9021606445312,2021-07-02 07:11,00000,0,ER,OO,False,,,,,,,202106302010-KJKL-WGUS63-FFAJKL,HAL,2021
JKL,2021-07-01 10:00,2021-07-02 07:11,2021-06-30 20:10,202107021000,FF,C,A,4,CAN,KYZ083,1254.1339111328125,2021-07-02 07:11,00000,0,ER,OO,False,,,,,,,202106302010-KJKL-WGUS63-FFAJKL,HAL,2021
ILM,2021-06-29 14:39,2021-06-30 00:00,2021-06-29 14:39,202106300000,RP,C,S,10,NEW,NCZ108,160.57701110839844,2021-06-29 14:39,,,,,False,,,,,,,202106291439-KILM-WHUS42-CFWILM,43,2021
MOB,2021-06-24 21:31,2021-06-24 21:44,2021-06-24 21:31,202106242215,SV,C,W,154,CAN,ALC097,3309.243896484375,2021-06-24 21:44,,,,,False,,,,,,,202106242131-KMOB-WUUS54-SVRMOB,JLH,2021
CHS,2021-06-28 20:59,2021-06-29 00:00,2021-06-28 20:59,202106290000,FA,C,Y,51,EXP,SCC053,1727.4603271484375,2021-06-28 23:55,00000,N,ER,OO,False,,,,,,,202106282059-KCHS-WGUS82-FLSCHS,,2021
EWX,2021-06-30 19:51,2021-06-30 23:00,2021-06-30 19:51,202106302300,FA,C,Y,147,NEW,TXC493,2096.7138671875,2021-06-30 19:51,00000,N,ER,OO,False,,,,,,,202106301951-KEWX-WGUS84-FLSEWX,PLATT,2021
ILX,2021-06-26 22:16,2021-06-26 22:30,2021-06-26 22:16,202106262300,SV,C,W,66,CAN,ILC039,1048.0164794921875,2021-06-26 22:30,,,,,False,,,,,,,202106262216-KILX-WUUS53-SVRILX,Barnes,2021
LOT,2021-06-26 22:19,2021-06-26 22:32,2021-06-26 22:19,202106262245,TO,C,W,21,CAN,INC127,1086.1654052734375,2021-06-26 22:32,,,,,False,,,,,,,202106262219-KLOT-WFUS53-TORLOT,Kluber,2021
JSJ,2021-06-25 17:15,2021-06-25 21:15,2021-06-25 17:15,202106252015,FA,C,Y,172,EXP,PRC067,29.25827980041504,2021-06-25 21:12,00000,N,ER,OO,False,,,,,,,202106251715-TJSJ-WGCA82-FLSSJU,JA,2021
LOT,2021-06-26 22:21,2021-06-26 22:38,2021-06-26 22:21,202106262315,SV,C,W,27,CAN,ILC197,2196.546142578125,2021-06-26 22:38,,,,,False,,,,,,,202106262221-KLOT-WUUS53-SVRLOT,Birk,2021
LOT,2021-06-26 22:21,2021-06-26 23:15,2021-06-26 22:21,202106262315,SV,C,W,27,CON,INC111,1043.9666748046875,2021-06-26 22:38,,,,,False,,,,,,,202106262221-KLOT-WUUS53-SVRLOT,Birk,2021
JAX,2021-06-24 19:06,2021-06-24 19:54,2021-06-24 19:06,202106242100,FA,C,W,20,CAN,GAC049,2030.3314208984375,2021-06-24 19:54,00000,0,ER,OO,False,,,,,,,202106241906-KJAX-WGUS42-FLWJAX,NELSON,2021
OTX,2021-06-25 20:00,2021-07-02 08:44,2021-06-24 20:10,202107020200,EH,C,W,1,CAN,IDZ003,1982.0992431640625,2021-07-02 08:44,,,,,False,,,,,,,202106242010-KOTX-WWUS76-NPWOTX,VMT,2021
GGW,2021-07-01 15:00,2021-06-30 08:29,2021-06-29 20:17,202107020600,FW,C,A,14,UPG,MTZ134,16952.625,2021-06-30 08:29,,,,,False,,,,,,,202106292017-KGGW-WWUS85-RFWGGW,http://www.weather.gov/g,2021
EAX,2021-06-26 22:41,2021-06-29 04:45,2021-06-26 22:41,202106271645,FA,C,W,16,EXT,MOC021,1072.7799072265625,2021-06-28 19:14,00000,0,ER,OO,False,,,,,,,202106262241-KEAX-WGUS43-FLWEAX,Blair,2021
OAX,2021-06-25 20:07,2021-06-26 02:00,2021-06-25 20:07,202106260200,SV,C,A,316,NEW,NEC011,1777.51611328125,2021-06-25 20:07,,,,,False,,,,,,,202106252007-KOAX-WWUS63-WCNOAX,,2021
OAX,2021-06-25 20:07,2021-06-26 02:00,2021-06-25 20:07,202106260200,SV,C,A,316,NEW,NEC023,1511.429931640625,2021-06-25 20:07,,,,,False,,,,,,,202106252007-KOAX-WWUS63-WCNOAX,,2021
ILX,2021-06-26 22:50,2021-06-26 23:30,2021-06-26 22:50,202106262330,SV,C,W,67,NEW,ILC183,2333.96533203125,2021-06-26 22:50,,,,,False,,,,,,,202106262250-KILX-WUUS53-SVRILX,Barnes,2021
MAF,2021-06-26 22:26,2021-06-26 22:49,2021-06-26 22:26,202106262315,SV,C,W,273,CAN,TXC043,16058.2822265625,2021-06-26 22:49,,,,,False,,,,,,,202106262226-KMAF-WUUS54-SVRMAF,84,2021
EAX,2021-06-30 21:50,2021-07-01 01:45,2021-06-30 21:50,202107010145,FF,C,W,30,EXP,MOC115,1608.1278076171875,2021-07-01 01:40,00000,0,ER,OO,False,,,,,,,202106302150-KEAX-WGUS53-FFWEAX,BT,2021
BYZ,2021-07-01 16:00,2021-07-05 03:06,2021-06-30 19:34,202107040600,HT,C,Y,1,CAN,MTZ170,1097.0418701171875,2021-07-05 03:06,,,,,False,,,,,,,202106301934-KBYZ-WWUS75-NPWBYZ,Additional graphics for ,2021
BYZ,2021-07-01 16:00,2021-07-05 03:06,2021-06-30 19:34,202107040600,HT,C,Y,1,CAN,MTZ138,6695.9755859375,2021-07-05 03:06,,,,,False,,,,,,,202106301934-KBYZ-WWUS75-NPWBYZ,Additional graphics for ,2021
BYZ,2021-07-01 16:00,2021-07-05 03:06,2021-06-30 19:34,202107040600,HT,C,Y,1,CAN,MTZ058,2138.19287109375,2021-07-05 03:06,,,,,False,,,,,,,202106301934-KBYZ-WWUS75-NPWBYZ,Additional graphics for ,2021
LOT,2021-06-26 22:54,2021-06-27 01:28,2021-06-26 22:54,202106270200,FA,C,Y,8,CAN,ILC053,1258.3388671875,2021-06-27 01:28,00000,N,ER,OO,False,,,,,,,202106262254-KLOT-WGUS83-FLSLOT,RC,2021
IWX,2021-06-26 22:44,2021-06-26 23:45,2021-06-26 22:44,202106262345,SV,C,W,44,CON,INC091,1561.1544189453125,2021-06-26 23:32,,,,,False,,,,,,,202106262244-KIWX-WUUS53-SVRIWX,MCS,2021
PBZ,2021-06-30 17:56,2021-06-30 18:30,2021-06-30 17:56,202106301830,SV,C,W,92,CON,OHC067,1062.8236083984375,2021-06-30 18:20,,,,,False,,,,,,,202106301756-KPBZ-WUUS51-SVRPBZ,,2021
IWX,2021-06-26 22:44,2021-06-26 23:45,2021-06-26 22:44,202106262345,SV,C,W,44,CON,INC131,1124.0296630859375,2021-06-26 23:32,,,,,False,,,,,,,202106262244-KIWX-WUUS53-SVRIWX,MCS,2021
OUN,2021-06-26 22:48,2021-06-26 23:11,2021-06-26 22:48,202106262330,SV,C,W,359,CAN,OKC075,2671.586669921875,2021-06-26 23:11,,,,,False,,,,,,,202106262248-KOUN-WUUS54-SVROUN,Mahale,2021
MQT,2021-06-30 20:07,2021-07-01 00:17,2021-06-30 20:07,202107010400,MF,C,Y,13,CAN,LSZ248,661.1909790039062,2021-07-01 00:17,,,,,False,,,,,,,202106302007-KMQT-WHUS73-MWWMQT,07,2021
ILX,2021-06-26 22:47,2021-06-26 23:30,2021-06-26 22:47,202106262330,TO,C,W,28,CON,ILC041,1080.011962890625,2021-06-26 23:12,,,,,False,,,,,,,202106262247-KILX-WFUS53-TORILX,Barnes,2021
MQT,2021-06-30 12:00,2021-07-01 00:17,2021-06-30 11:48,202107010400,MF,C,Y,13,CAN,LSZ266,12783.1171875,2021-07-01 00:17,,,,,False,,,,,,,202106301148-KMQT-WHUS73-MWWMQT,,2021
LOT,2021-06-26 21:30,2021-06-26 23:30,2021-06-26 21:30,202106262330,MA,C,W,12,EXP,LMZ745,192.11265563964844,2021-06-26 23:27,,,,,False,,,,,,,202106262130-KLOT-WHUS53-SMWLOT,RC,2021
LOT,2021-06-26 21:30,2021-06-26 23:30,2021-06-26 21:30,202106262330,MA,C,W,12,EXP,LMZ744,132.90194702148438,2021-06-26 23:27,,,,,False,,,,,,,202106262130-KLOT-WHUS53-SMWLOT,RC,2021
LOT,2021-06-26 21:30,2021-06-26 23:30,2021-06-26 21:30,202106262330,MA,C,W,12,EXP,LMZ779,1959.4053955078125,2021-06-26 23:27,,,,,False,,,,,,,202106262130-KLOT-WHUS53-SMWLOT,RC,2021
EAX,2021-06-30 21:50,2021-07-01 01:45,2021-06-30 21:50,202107010145,FF,C,W,30,EXP,MOC117,1393.1407470703125,2021-07-01 01:40,00000,0,ER,OO,False,,,,,,,202106302150-KEAX-WGUS53-FFWEAX,BT,2021
REV,2021-06-30 23:58,2021-07-01 01:50,2021-06-30 23:58,202107010300,FA,C,Y,9,CAN,NVC005,1909.11083984375,2021-07-01 01:50,00000,N,ER,OO,False,,,,,,,202106302358-KREV-WGUS85-FLSREV,AH,2021
DMX,2021-06-24 23:34,2021-06-25 02:03,2021-06-24 23:34,202106250300,TO,C,A,311,CAN,IAC159,1394.202392578125,2021-06-25 02:03,,,,,False,,,,,,,202106242334-KDMX-WWUS63-WCNDMX,BSS,2021
IWX,2021-06-26 23:16,2021-06-26 23:42,2021-06-26 23:16,202106270000,SV,C,W,45,CAN,INC091,1561.1544189453125,2021-06-26 23:42,,,,,False,,,,,,,202106262316-KIWX-WUUS53-SVRIWX,JBALL,2021
IWX,2021-06-26 23:31,2021-06-26 23:45,2021-06-26 23:31,202106262345,TO,C,W,15,CON,INC141,1192.227783203125,2021-06-26 23:39,,,,,False,,,,,,,202106262331-KIWX-WFUS53-TORIWX,JBALL,2021
LSX,2021-06-25 01:59,2021-06-25 05:46,2021-06-25 01:59,202106250800,SV,C,A,312,CAN,MOC111,1321.666259765625,2021-06-25 05:46,,,,,False,,,,,,,202106250159-KLSX-WWUS63-WCNLSX,CARNEY,2021
GYX,2021-06-30 19:57,2021-06-30 21:00,2021-06-30 19:57,202106302100,MA,C,W,7,NEW,ANZ152,3859.55859375,2021-06-30 19:57,,,,,False,,,,,,,202106301957-KGYX-WHUS51-SMWGYX,Tubbs,2021
IWX,2021-06-26 23:53,2021-06-27 00:11,2021-06-26 23:53,202106270045,SV,C,W,48,CAN,INC141,1192.227783203125,2021-06-27 00:11,,,,,False,,,,,,,202106262353-KIWX-WUUS53-SVRIWX,JBALL,2021
OUN,2021-06-27 01:27,2021-06-27 04:30,2021-06-27 01:27,202106270430,FA,C,Y,83,NEW,OKC047,2744.291015625,2021-06-27 01:27,00000,N,ER,OO,False,,,,,,,202106270127-KOUN-WGUS84-FLSOUN,MAD,2021
IWX,2021-06-26 17:05,2021-06-27 02:00,2021-06-26 17:05,202106270000,TO,C,A,321,EXP,INC085,1433.569091796875,2021-06-27 01:55,,,,,False,,,,,,,202106261705-KIWX-WWUS63-WCNIWX,,2021
MAF,2021-06-27 02:13,2021-06-27 05:15,2021-06-27 02:13,202106270515,FA,C,Y,81,NEW,TXC033,2348.0302734375,2021-06-27 02:13,00000,N,ER,OO,False,,,,,,,202106270213-KMAF-WGUS84-FLSMAF,James DeBerry,2021
MAF,2021-06-27 02:13,2021-06-27 05:15,2021-06-27 02:13,202106270515,FA,C,Y,81,NEW,TXC415,2351.970458984375,2021-06-27 02:13,00000,N,ER,OO,False,,,,,,,202106270213-KMAF-WGUS84-FLSMAF,James DeBerry,2021
MAF,2021-06-27 02:17,2021-06-27 04:48,2021-06-27 02:17,202106270530,FA,C,Y,82,CAN,TXC165,3894.578125,2021-06-27 04:48,00000,N,ER,OO,False,,,,,,,202106270217-KMAF-WGUS84-FLSMAF,James DeBerry,2021
JSJ,2021-06-24 17:21,2021-06-24 20:30,2021-06-24 17:21,202106242030,FA,C,Y,169,EXP,PRC097,195.86607360839844,2021-06-24 20:27,00000,N,ER,OO,False,,,,,,,202106241721-TJSJ-WGCA82-FLSSJU,CAM,2021
LOT,2021-06-24 16:43,2021-06-24 20:45,2021-06-24 16:43,202106242045,FA,C,Y,5,EXP,ILC075,2892.026123046875,2021-06-24 20:44,00000,N,ER,OO,False,,,,,,,202106241643-KLOT-WGUS83-FLSLOT,Birk,2021
SJT,2021-06-27 02:32,2021-06-27 03:15,2021-06-27 02:32,202106270315,SV,C,W,161,NEW,TXC431,2393.527587890625,2021-06-27 02:32,,,,,False,,,,,,,202106270232-KSJT-WUUS54-SVRSJT,,2021
LUB,2021-06-27 02:03,2021-06-27 02:34,2021-06-27 02:03,202106270300,SV,C,W,229,CAN,TXC219,2354.010498046875,2021-06-27 02:34,,,,,False,,,,,,,202106270203-KLUB-WUUS54-SVRLUB,55,2021
BGM,2021-06-30 18:25,2021-06-30 19:15,2021-06-30 18:25,202106301915,SV,C,W,87,CON,NYC053,1710.1875,2021-06-30 18:59,,,,,False,,,,,,,202106301825-KBGM-WUUS51-SVRBGM,MJM,2021
CAR,2021-06-30 18:25,2021-06-30 19:30,2021-06-30 18:25,202106301930,SV,C,W,20,EXP,MEC009,4373.10791015625,2021-06-30 19:21,,,,,False,,,,,,,202106301825-KCAR-WUUS51-SVRCAR,MStrauser,2021
PIH,2021-06-29 19:00,2021-06-30 09:59,2021-06-26 20:15,202107020600,HT,C,Y,3,CAN,IDZ053,4899.78076171875,2021-06-30 09:59,,,,,False,,,,,,,202106262015-KPIH-WWUS75-NPWPIH,,2021
IND,2021-06-28 02:06,2021-07-04 14:32,2021-06-25 14:43,202106302231,FL,C,W,123,CAN,INC165,672.6498413085938,2021-07-04 14:32,MTZI3,1,ER,NO,False,,,,,,,202106251443-KIND-WGUS43-FLWIND,50,2021
LWX,2021-06-26 15:00,2021-06-27 02:50,2021-06-25 18:44,202106270600,SC,C,Y,134,CAN,ANZ540,172.08694458007812,2021-06-27 02:50,,,,,False,,,,,,,202106251844-KLWX-WHUS71-MWWLWX,CJL,2021
OUN,2021-06-27 02:55,2021-06-28 08:58,2021-06-27 02:55,202106281800,FL,C,Y,48,CAN,OKC083,1939.6337890625,2021-06-28 08:58,DOVO2,N,ER,NO,False,,,,,,,202106270255-KOUN-WGUS84-FLSOUN,MAD,2021
OUN,2021-06-27 03:09,2021-06-27 06:15,2021-06-27 03:09,202106270615,FA,C,Y,86,NEW,OKC039,2594.921142578125,2021-06-27 03:09,00000,N,ER,OO,False,,,,,,,202106270309-KOUN-WGUS84-FLSOUN,MAD,2021
OUN,2021-06-27 03:09,2021-06-27 06:15,2021-06-27 03:09,202106270615,FA,C,Y,86,NEW,OKC129,2969.281982421875,2021-06-27 03:09,00000,N,ER,OO,False,,,,,,,202106270309-KOUN-WGUS84-FLSOUN,MAD,2021
OUN,2021-06-27 03:09,2021-06-27 06:15,2021-06-27 03:09,202106270615,FA,C,Y,86,NEW,OKC149,2611.9482421875,2021-06-27 03:09,00000,N,ER,OO,False,,,,,,,202106270309-KOUN-WGUS84-FLSOUN,MAD,2021
TSA,2021-06-27 03:12,2021-06-27 06:15,2021-06-27 03:12,202106270615,FA,C,Y,59,NEW,OKC035,1974.764892578125,2021-06-27 03:12,00000,N,ER,OO,False,,,,,,,202106270312-KTSA-WGUS84-FLSTSA,,2021
TSA,2021-06-27 03:12,2021-06-27 06:15,2021-06-27 03:12,202106270615,FA,C,Y,59,NEW,OKC037,2511.591064453125,2021-06-27 03:12,00000,N,ER,OO,False,,,,,,,202106270312-KTSA-WGUS84-FLSTSA,,2021
OUN,2021-06-26 20:48,2021-06-27 06:00,2021-06-26 20:48,202106270400,SV,C,A,323,EXT,OKC015,3341.9345703125,2021-06-27 03:32,,,,,False,,,,,,,202106262048-KOUN-WWUS64-WCNOUN,,2021
OUN,2021-06-26 20:48,2021-06-27 06:00,2021-06-26 20:48,202106270400,SV,C,A,323,EXT,OKC049,2107.851318359375,2021-06-27 03:32,,,,,False,,,,,,,202106262048-KOUN-WWUS64-WCNOUN,,2021
OUN,2021-06-26 20:48,2021-06-27 06:00,2021-06-26 20:48,202106270400,SV,C,A,323,EXT,OKC057,1395.0609130859375,2021-06-27 03:32,,,,,False,,,,,,,202106262048-KOUN-WWUS64-WCNOUN,,2021
LUB,2021-06-26 20:48,2021-06-27 03:38,2021-06-26 20:48,202106270400,SV,C,A,323,CAN,TXC445,2308.571044921875,2021-06-27 03:38,,,,,False,,,,,,,202106262048-KLUB-WWUS64-WCNLUB,,2021
HNX,2021-06-28 21:00,2021-06-27 18:57,2021-06-26 19:57,202106300300,FW,C,A,1,UPG,CAZ592,6341.3154296875,2021-06-27 18:57,,,,,False,,,,,,,202106261957-KHNX-WWUS86-RFWHNX,BSO/JEB,2021
LUB,2021-06-27 03:57,2021-06-27 04:14,2021-06-27 03:57,202106270445,SV,C,W,233,CAN,TXC153,2571.455078125,2021-06-27 04:14,,,,,False,,,,,,,202106270357-KLUB-WUUS54-SVRLUB,55,2021
IWX,2021-06-25 00:00,2021-06-27 02:50,2021-06-24 19:49,202106261200,FF,C,A,1,CAN,INZ016,1433.569091796875,2021-06-27 02:50,00000,0,ER,OO,False,,,,,,,202106241949-KIWX-WGUS63-FFAIWX,,2021
IWX,2021-06-25 00:00,2021-06-27 02:50,2021-06-24 19:49,202106261200,FF,C,A,1,CAN,INZ014,1163.721435546875,2021-06-27 02:50,00000,0,ER,OO,False,,,,,,,202106241949-KIWX-WGUS63-FFAIWX,,2021
MOB,2021-06-30 18:33,2021-06-30 20:30,2021-06-30 18:33,202106302030,FA,C,Y,69,NEW,FLC113,2649.28759765625,2021-06-30 18:33,00000,N,ER,OO,False,,,,,,,202106301833-KMOB-WGUS84-FLSMOB,,2021
DTX,2021-07-01 22:04,2021-07-02 08:00,2021-07-01 22:04,202107020800,SC,C,Y,41,EXP,LHZ422,1343.138671875,2021-07-02 07:44,,,,,False,,,,,,,202107012204-KDTX-WHUS73-MWWDTX,,2021
OUN,2021-06-27 05:08,2021-06-27 05:44,2021-06-27 05:08,202106270600,SV,C,W,362,CAN,TXC275,2216.450439453125,2021-06-27 05:44,,,,,False,,,,,,,202106270508-KOUN-WUUS54-SVROUN,Mahale,2021
DTX,2021-06-26 08:00,2021-06-27 05:47,2021-06-26 08:00,202106270800,FA,C,A,1,CAN,MIZ083,1457.8701171875,2021-06-27 05:47,00000,0,ER,OO,False,,,,,,,202106260800-KDTX-WGUS63-FFADTX,DRK,2021
OUN,2021-06-28 15:00,2021-06-30 02:00,2021-06-28 14:52,202106291800,FA,C,A,7,EXT,OKZ021,2341.70703125,2021-06-29 07:51,00000,0,ER,OO,False,,,,,,,202106281452-KOUN-WGUS64-FFAOUN,11,2021
OUN,2021-06-28 15:00,2021-06-30 02:00,2021-06-28 14:52,202106291800,FA,C,A,7,EXT,OKZ023,3341.9345703125,2021-06-29 07:51,00000,0,ER,OO,False,,,,,,,202106281452-KOUN-WGUS64-FFAOUN,11,2021
LUB,2021-06-27 02:15,2021-06-27 07:00,2021-06-27 02:15,202106270400,FA,C,Y,58,EXT,TXC075,1848.733154296875,2021-06-27 05:50,00000,N,ER,OO,False,,,,,,,202106270215-KLUB-WGUS84-FLSLUB,Lipe,2021
PIH,2021-06-25 18:00,2021-06-26 03:00,2021-06-25 08:15,202106260300,FW,C,W,7,EXP,IDZ413,19050.6328125,2021-06-26 02:45,,,,,False,,,,,,,202106250815-KPIH-WWUS85-RFWPIH,,2021
OUN,2021-06-27 06:13,2021-06-27 10:15,2021-06-27 06:13,202106271015,FA,C,Y,92,NEW,OKC081,2500.649169921875,2021-06-27 06:13,00000,N,ER,OO,False,,,,,,,202106270613-KOUN-WGUS84-FLSOUN,WR,2021
GYX,2021-06-30 18:22,2021-06-30 18:55,2021-06-30 18:22,202106301915,SV,C,W,30,CAN,MEC011,2460.33740234375,2021-06-30 18:55,,,,,False,,,,,,,202106301822-KGYX-WUUS51-SVRGYX,Watson,2021
ILM,2021-06-27 04:00,2021-06-27 06:53,2021-06-27 03:55,202106270700,CF,C,Y,57,CAN,NCZ107,367.9503479003906,2021-06-27 06:53,,,,,False,,,,,,,202106270355-KILM-WHUS42-CFWILM,19,2021
TOP,2021-06-30 16:39,2021-06-30 19:00,2021-06-30 16:39,202106301900,FF,C,W,19,EXP,KSC031,1694.18359375,2021-06-30 18:55,00000,0,ER,OO,False,,,,,,,202106301639-KTOP-WGUS53-FFWTOP,53,2021
LMK,2021-07-01 19:26,2021-07-01 22:16,2021-07-01 19:26,202107012230,FA,C,W,20,CAN,KYC113,451.671875,2021-07-01 22:16,00000,0,ER,OO,False,,,,,,,202107011926-KLMK-WGUS43-FLWLMK,DM,2021
AKQ,2021-07-01 20:00,2021-07-02 14:00,2021-07-01 07:56,202107020800,SC,C,Y,69,EXP,ANZ656,1881.7779541015625,2021-07-02 14:05,,,,,False,,,,,,,202107010756-KAKQ-WHUS71-MWWAKQ,,2021
CHS,2021-06-28 20:59,2021-06-29 00:00,2021-06-28 20:59,202106290000,FA,C,Y,51,EXP,GAC103,1255.740234375,2021-06-28 23:55,00000,N,ER,OO,False,,,,,,,202106282059-KCHS-WGUS82-FLSCHS,,2021
MFL,2021-06-24 12:49,2021-06-24 14:15,2021-06-24 12:49,202106241415,MA,C,W,160,EXP,AMZ671,10424.37890625,2021-06-24 14:06,,,,,False,,,,,,,202106241249-KMFL-WHUS52-SMWMFL,Weinman,2021
SJT,2021-06-29 00:13,2021-06-29 01:15,2021-06-29 00:13,202106290115,FA,C,Y,89,NEW,TXC441,2382.333251953125,2021-06-29 00:13,00000,N,ER,OO,False,,,,,,,202106290013-KSJT-WGUS84-FLSSJT,19,2021
MAF,2021-06-29 00:21,2021-06-29 03:30,2021-06-29 00:21,202106290330,FA,C,Y,109,NEW,TXC243,5868.53466796875,2021-06-29 00:21,00000,N,ER,OO,False,,,,,,,202106290021-KMAF-WGUS84-FLSMAF,James DeBerry,2021
CAE,2021-06-28 22:00,2021-06-29 08:00,2021-06-28 15:34,202106290800,LW,C,Y,7,CON,SCZ020,1676.841796875,2021-06-29 00:25,,,,,False,,,,,,,202106281534-KCAE-WWUS72-NPWCAE,,2021
SLC,2021-06-24 00:00,2021-06-24 06:16,2021-06-22 21:01,202106241200,FW,C,W,20,CAN,UTZ488,3750.111572265625,2021-06-24 06:16,,,,,False,,,,,,,202106222101-KSLC-WWUS85-RFWSLC,,2021
SJT,2021-06-29 01:20,2021-06-29 02:15,2021-06-29 01:20,202106290215,FA,C,Y,90,NEW,TXC105,7278.35498046875,2021-06-29 01:20,00000,N,ER,OO,False,,,,,,,202106290120-KSJT-WGUS84-FLSSJT,19,2021
MFR,2021-06-24 21:00,2021-06-23 21:15,2021-06-23 10:19,202106250600,FW,C,A,9,UPG,CAZ280,5866.63232421875,2021-06-23 21:15,,,,,False,,,,,,,202106231019-KMFR-WWUS86-RFWMFR,BPN Visit us at www.weat,2021
MKX,2021-06-24 00:00,2021-06-23 19:50,2021-06-23 01:25,202106241200,GL,C,A,12,CAN,LMZ080,793.1163330078125,2021-06-23 19:50,,,,,False,,,,,,,202106230125-KMKX-WHUS73-MWWMKX,Kavinsky,2021
DVN,2021-06-28 16:40,2021-06-29 22:22,2021-06-28 16:40,202106300000,FF,C,A,2,CAN,IAZ067,1161.4217529296875,2021-06-29 22:22,00000,0,ER,OO,False,,,,,,,202106281640-KDVN-WGUS63-FFADVN,Gunkel,2021
OUN,2021-06-29 02:05,2021-06-29 05:30,2021-06-29 02:05,202106290530,FA,C,Y,115,NEW,OKC063,2109.99560546875,2021-06-29 02:05,00000,N,ER,OO,False,,,,,,,202106290205-KOUN-WGUS84-FLSOUN,TL,2021
MKX,2021-06-24 00:00,2021-06-23 19:50,2021-06-23 01:25,202106241500,GL,C,A,12,CAN,LMZ565,2563.4716796875,2021-06-23 19:50,,,,,False,,,,,,,202106230125-KMKX-WHUS73-MWWMKX,Kavinsky,2021
LSX,2021-06-27 10:48,2021-07-04 03:44,2021-06-26 16:44,202107011313,FL,C,W,107,CAN,ILC119,1916.09033203125,2021-07-04 03:44,ALNI2,1,ER,NO,False,,,,,,,202106261644-KLSX-WGUS43-FLWLSX,Fuchs,2021
OUN,2021-06-28 23:32,2021-06-29 03:30,2021-06-28 23:32,202106290330,FF,C,W,38,CON,OKC073,2346.197998046875,2021-06-29 02:27,00000,0,ER,OO,False,,,,,,,202106282332-KOUN-WGUS54-FFWOUN,TL,2021
CHS,2021-06-28 15:38,2021-06-29 02:38,2021-06-28 15:38,202107191538,TR,C,W,1004,CAN,AMZ330,37.45634460449219,2021-06-29 02:38,,,,,False,,,,,,,202106281538-KCHS-WHUS72-MWWCHS,,2021
CHS,2021-06-28 15:38,2021-06-29 02:38,2021-06-28 15:38,202107191538,TR,C,W,1004,CAN,AMZ352,2837.103759765625,2021-06-29 02:38,,,,,False,,,,,,,202106281538-KCHS-WHUS72-MWWCHS,,2021
MAF,2021-06-29 02:50,2021-06-29 03:45,2021-06-29 02:50,202106290345,FA,C,Y,112,NEW,TXC383,3048.33154296875,2021-06-29 02:50,00000,N,ER,OO,False,,,,,,,202106290250-KMAF-WGUS84-FLSMAF,James DeBerry,2021
BTV,2021-06-30 17:37,2021-06-30 18:30,2021-06-30 17:37,202106301830,SV,C,W,22,CON,VTC001,2089.46533203125,2021-06-30 18:05,,,,,False,,,,,,,202106301737-KBTV-WUUS51-SVRBTV,Kutikoff,2021
TWC,2021-06-28 23:00,2021-06-29 03:00,2021-06-28 16:50,202106290300,DU,C,Y,5,EXP,AZZ506,3778.92431640625,2021-06-29 02:52,,,,,False,,,,,,,202106281650-KTWC-WWUS75-NPWTWC,Visit us on Facebook...T,2021
TWC,2021-06-28 23:00,2021-06-29 03:00,2021-06-28 16:50,202106290300,DU,C,Y,5,EXP,AZZ505,3237.48876953125,2021-06-29 02:52,,,,,False,,,,,,,202106281650-KTWC-WWUS75-NPWTWC,Visit us on Facebook...T,2021
EAX,2021-06-26 00:45,2021-07-03 20:44,2021-06-25 13:40,202106291135,FL,C,W,126,CAN,MOC101,2155.977294921875,2021-07-03 20:44,BLRM7,2,ER,UU,False,,,,,,,202106251340-KEAX-WGUS43-FLWEAX,Blair,2021
LOT,2021-06-28 16:28,2021-06-30 00:24,2021-06-28 16:28,202107010600,FL,C,Y,27,CAN,ILC063,1113.20361328125,2021-06-30 00:24,MORI2,N,ER,OO,False,,,,,,,202106281628-KLOT-WGUS83-FLSLOT-RRA,Birk,2021
MAF,2021-06-29 03:28,2021-06-29 05:30,2021-06-29 03:28,202106290530,FF,C,W,34,CON,TXC135,2337.139892578125,2021-06-29 04:15,00000,0,ER,OO,False,,,,,,,202106290328-KMAF-WGUS54-FFWMAF,James DeBerry,2021
PHI,2021-06-28 19:13,2021-07-01 00:00,2021-06-28 19:13,202106300000,EH,C,W,1,EXP,NJZ008,1244.8084716796875,2021-06-30 23:52,,,,,False,,,,,,,202106281913-KPHI-WWUS71-NPWPHI,Davis,2021
MKX,2021-06-24 00:00,2021-06-23 19:50,2021-06-23 01:25,202106241500,GL,C,A,12,UPG,LMZ364,2977.0458984375,2021-06-23 19:50,,,,,False,,,,,,,202106230125-KMKX-WHUS73-MWWMKX,Kavinsky,2021
